secid,date,ticker,low,high,open,close
108105,2011-05-05,SPX,1329.17,1348,1344.16,1335.1
108105,2011-05-06,SPX,1335.58,1354.36,1340.24,1340.2
108105,2011-05-09,SPX,1338.64,1349.44,1340.2,1346.29
108105,2011-05-10,SPX,1348.34,1359.44,1348.34,1357.16
108105,2011-05-11,SPX,1336.36,1354.51,1354.51,1342.08
108105,2011-05-12,SPX,1332.03,1351.05,1339.39,1348.65
108105,2011-05-13,SPX,1333.36,1350.47,1348.69,1337.77
108105,2011-05-16,SPX,1327.32,1343.33,1334.77,1329.47
108105,2011-05-17,SPX,1318.51,1330.42,1326.1,1328.98
108105,2011-05-18,SPX,1326.59,1341.82,1328.54,1340.68
108105,2011-05-19,SPX,1336.36,1346.82,1342.4,1343.6
108105,2011-05-20,SPX,1330.67,1342,1342,1333.27
108105,2011-05-23,SPX,1312.88,1333.07,1333.07,1317.37
108105,2011-05-24,SPX,1313.87,1323.72,1317.7,1316.28
108105,2011-05-25,SPX,1311.8,1325.86,1316.36,1320.47
108105,2011-05-26,SPX,1314.41,1328.51,1320.64,1325.69
108105,2011-05-27,SPX,1325.69,1334.62,1325.69,1331.1
108105,2011-05-31,SPX,1331.1,1345.2,1331.1,1345.2
108105,2011-06-01,SPX,1313.71,1345.2,1345.2,1314.55
108105,2011-06-02,SPX,1305.61,1318.03,1314.55,1312.94
108105,2011-06-03,SPX,1297.9,1312.94,1312.94,1300.16
108105,2011-06-06,SPX,1284.72,1300.26,1300.26,1286.17
108105,2011-06-07,SPX,1284.74,1296.22,1286.31,1284.94
108105,2011-06-08,SPX,1277.42,1287.04,1284.63,1279.56
108105,2011-06-09,SPX,1279.63,1294.54,1279.63,1289
108105,2011-06-10,SPX,1268.28,1288.6,1288.6,1270.98
108105,2011-06-13,SPX,1265.64,1277.04,1271.31,1271.83
108105,2011-06-14,SPX,1272.22,1292.5,1272.22,1287.87
108105,2011-06-15,SPX,1261.9,1287.87,1287.87,1265.42
108105,2011-06-16,SPX,1258.07,1274.11,1265.53,1267.64
108105,2011-06-17,SPX,1267.4,1279.82,1268.58,1271.5
108105,2011-06-20,SPX,1267.56,1280.42,1271.5,1278.36
108105,2011-06-21,SPX,1278.4,1297.62,1278.4,1295.52
108105,2011-06-22,SPX,1286.79,1298.61,1295.48,1287.14
108105,2011-06-23,SPX,1262.87,1286.6,1286.6,1283.5
108105,2011-06-24,SPX,1267.24,1283.93,1283.04,1268.45
108105,2011-06-27,SPX,1267.53,1284.91,1268.44,1280.1
108105,2011-06-28,SPX,1280.21,1296.8,1280.21,1296.67
108105,2011-06-29,SPX,1296.85,1309.21,1296.85,1307.41
108105,2011-06-30,SPX,1307.64,1321.97,1307.64,1320.64
108105,2011-07-01,SPX,1318.18,1341.01,1320.64,1339.67
108105,2011-07-05,SPX,1334.3,1340.89,1339.59,1337.88
108105,2011-07-06,SPX,1330.92,1340.94,1337.56,1339.22
108105,2011-07-07,SPX,1339.62,1356.48,1339.62,1353.22
108105,2011-07-08,SPX,1333.71,1352.39,1352.39,1343.8
108105,2011-07-11,SPX,1316.42,1343.31,1343.31,1319.49
108105,2011-07-12,SPX,1313.33,1327.17,1319.61,1313.64
108105,2011-07-13,SPX,1314.45,1331.48,1314.45,1317.72
108105,2011-07-14,SPX,1306.51,1326.88,1317.74,1308.87
108105,2011-07-15,SPX,1307.52,1317.7,1308.87,1316.14
108105,2011-07-18,SPX,1295.92,1315.94,1315.94,1305.44
108105,2011-07-19,SPX,1307.07,1328.14,1307.07,1326.73
108105,2011-07-20,SPX,1323.65,1330.43,1328.66,1325.84
108105,2011-07-21,SPX,1325.65,1347,1325.65,1343.8
108105,2011-07-22,SPX,1336.95,1346.1,1343.8,1345.02
108105,2011-07-25,SPX,1331.09,1344.32,1344.32,1337.43
108105,2011-07-26,SPX,1329.59,1338.51,1337.39,1331.94
108105,2011-07-27,SPX,1303.49,1331.91,1331.91,1304.89
108105,2011-07-28,SPX,1299.16,1316.32,1304.84,1300.67
108105,2011-07-29,SPX,1282.86,1304.16,1300.12,1292.28
108105,2011-08-01,SPX,1274.73,1307.38,1292.59,1286.94
108105,2011-08-02,SPX,1254.03,1286.56,1286.56,1254.05
108105,2011-08-03,SPX,1234.56,1261.2,1254.25,1260.34
108105,2011-08-04,SPX,1199.54,1260.23,1260.23,1200.07
108105,2011-08-05,SPX,1168.09,1218.11,1200.28,1199.38
108105,2011-08-08,SPX,1119.28,1198.48,1198.48,1119.46
108105,2011-08-09,SPX,1101.54,1172.88,1120.23,1172.53
108105,2011-08-10,SPX,1118.01,1171.77,1171.77,1120.76
108105,2011-08-11,SPX,1121.3,1186.29,1121.3,1172.64
108105,2011-08-12,SPX,1170.74,1189.04,1172.87,1178.81
108105,2011-08-15,SPX,1178.86,1204.49,1178.86,1204.49
108105,2011-08-16,SPX,1180.53,1204.22,1204.22,1192.76
108105,2011-08-17,SPX,1184.36,1208.47,1192.89,1193.89
108105,2011-08-18,SPX,1131.03,1189.62,1189.62,1140.65
108105,2011-08-19,SPX,1122.05,1154.54,1140.47,1123.53
108105,2011-08-22,SPX,1121.09,1145.49,1123.55,1123.82
108105,2011-08-23,SPX,1122.91,1162.35,1124.36,1162.35
108105,2011-08-24,SPX,1156.3,1178.56,1162.16,1177.6
108105,2011-08-25,SPX,1155.47,1190.68,1176.69,1159.27
108105,2011-08-26,SPX,1135.91,1181.23,1158.85,1176.8
108105,2011-08-29,SPX,1177.91,1210.28,1177.91,1210.08
108105,2011-08-30,SPX,1195.77,1220.1,1209.76,1212.92
108105,2011-08-31,SPX,1209.35,1230.71,1213,1218.89
108105,2011-09-01,SPX,1203.85,1229.29,1219.12,1204.42
108105,2011-09-02,SPX,1170.56,1203.9,1203.9,1173.97
108105,2011-09-06,SPX,1140.13,1173.97,1173.97,1165.24
108105,2011-09-07,SPX,1165.85,1198.62,1165.85,1198.62
108105,2011-09-08,SPX,1183.34,1204.4,1197.98,1185.9
108105,2011-09-09,SPX,1148.37,1185.37,1185.37,1154.23
108105,2011-09-12,SPX,1136.07,1162.52,1153.5,1162.27
108105,2011-09-13,SPX,1157.44,1176.41,1162.59,1172.87
108105,2011-09-14,SPX,1162.73,1202.38,1173.32,1188.68
108105,2011-09-15,SPX,1189.44,1209.11,1189.44,1209.11
108105,2011-09-16,SPX,1204.46,1220.06,1209.21,1216.01
108105,2011-09-19,SPX,1188.36,1214.99,1214.99,1204.09
108105,2011-09-20,SPX,1201.29,1220.39,1204.5,1202.09
108105,2011-09-21,SPX,1166.21,1206.3,1203.63,1166.76
108105,2011-09-22,SPX,1114.22,1164.55,1164.55,1129.56
108105,2011-09-23,SPX,1121.36,1141.72,1128.82,1136.43
108105,2011-09-26,SPX,1131.07,1164.19,1136.91,1162.95
108105,2011-09-27,SPX,1163.32,1195.86,1163.32,1175.38
108105,2011-09-28,SPX,1150.4,1184.71,1175.39,1151.06
108105,2011-09-29,SPX,1139.93,1175.87,1151.74,1160.4
108105,2011-09-30,SPX,1131.34,1159.93,1159.93,1131.42
108105,2011-10-03,SPX,1098.92,1138.99,1131.21,1099.23
108105,2011-10-04,SPX,1074.77,1125.12,1097.42,1123.95
108105,2011-10-05,SPX,1115.68,1146.07,1124.03,1144.03
108105,2011-10-06,SPX,1134.95,1165.55,1144.11,1164.97
108105,2011-10-07,SPX,1150.26,1171.4,1165.03,1155.46
108105,2011-10-10,SPX,1158.15,1194.91,1158.15,1194.89
108105,2011-10-11,SPX,1187.3,1199.24,1194.6,1195.54
108105,2011-10-12,SPX,1196.19,1220.25,1196.19,1207.25
108105,2011-10-13,SPX,1190.58,1207.46,1206.96,1203.66
108105,2011-10-14,SPX,1205.65,1224.61,1205.65,1224.58
108105,2011-10-17,SPX,1198.55,1224.47,1224.47,1200.86
108105,2011-10-18,SPX,1191.48,1233.1,1200.75,1225.38
108105,2011-10-19,SPX,1206.31,1229.64,1223.46,1209.88
108105,2011-10-20,SPX,1197.34,1219.53,1209.92,1215.39
108105,2011-10-21,SPX,1215.39,1239.03,1215.39,1238.25
108105,2011-10-24,SPX,1238.72,1256.55,1238.72,1254.19
108105,2011-10-25,SPX,1226.79,1254.19,1254.19,1229.05
108105,2011-10-26,SPX,1221.06,1246.28,1229.17,1242
108105,2011-10-27,SPX,1243.97,1292.66,1243.97,1284.59
108105,2011-10-28,SPX,1277.01,1287.08,1284.39,1285.09
108105,2011-10-31,SPX,1253.16,1284.96,1284.96,1253.3
108105,2011-11-01,SPX,1215.42,1251,1251,1218.28
108105,2011-11-02,SPX,1219.62,1242.48,1219.62,1237.9
108105,2011-11-03,SPX,1234.81,1263.21,1238.25,1261.15
108105,2011-11-04,SPX,1238.92,1260.82,1260.82,1253.23
108105,2011-11-07,SPX,1240.75,1261.7,1253.21,1261.12
108105,2011-11-08,SPX,1254.99,1277.55,1261.12,1275.92
108105,2011-11-09,SPX,1226.64,1275.18,1275.18,1229.1
108105,2011-11-10,SPX,1227.7,1246.22,1229.59,1239.7
108105,2011-11-11,SPX,1240.12,1266.98,1240.12,1263.85
108105,2011-11-14,SPX,1246.68,1263.85,1263.85,1251.78
108105,2011-11-15,SPX,1244.34,1264.25,1251.7,1257.81
108105,2011-11-16,SPX,1235.67,1259.61,1257.81,1236.91
108105,2011-11-17,SPX,1209.43,1237.73,1236.56,1216.13
108105,2011-11-18,SPX,1211.36,1223.51,1216.19,1215.65
108105,2011-11-21,SPX,1183.16,1215.62,1215.62,1192.98
108105,2011-11-22,SPX,1181.65,1196.81,1192.98,1188.04
108105,2011-11-23,SPX,1161.79,1187.48,1187.48,1161.79
108105,2011-11-25,SPX,1158.66,1172.66,1161.41,1158.67
108105,2011-11-28,SPX,1158.67,1197.35,1158.67,1192.55
108105,2011-11-29,SPX,1191.8,1203.67,1192.56,1195.19
108105,2011-11-30,SPX,1196.72,1247.11,1196.72,1246.96
108105,2011-12-01,SPX,1239.73,1251.09,1246.91,1244.58
108105,2011-12-02,SPX,1243.35,1260.08,1246.03,1244.28
108105,2011-12-05,SPX,1244.33,1266.73,1244.33,1257.08
108105,2011-12-06,SPX,1253.03,1266.03,1257.19,1258.47
108105,2011-12-07,SPX,1244.8,1267.06,1258.14,1261.01
108105,2011-12-08,SPX,1231.47,1260.87,1260.87,1234.35
108105,2011-12-09,SPX,1234.48,1258.25,1234.48,1255.19
108105,2011-12-12,SPX,1227.25,1255.05,1255.05,1236.47
108105,2011-12-13,SPX,1219.43,1249.86,1236.83,1225.73
108105,2011-12-14,SPX,1209.47,1225.73,1225.73,1211.82
108105,2011-12-15,SPX,1212.12,1225.6,1212.12,1215.75
108105,2011-12-16,SPX,1215.2,1231.04,1216.09,1219.66
108105,2011-12-19,SPX,1202.37,1224.57,1219.74,1205.35
108105,2011-12-20,SPX,1205.72,1242.82,1205.72,1241.3
108105,2011-12-21,SPX,1229.51,1245.09,1241.25,1243.72
108105,2011-12-22,SPX,1243.72,1255.22,1243.72,1254
108105,2011-12-23,SPX,1254,1265.42,1254,1265.33
108105,2011-12-27,SPX,1262.3,1269.37,1265.02,1265.43
108105,2011-12-28,SPX,1248.64,1265.85,1265.38,1249.64
108105,2011-12-29,SPX,1249.75,1263.54,1249.75,1263.02
108105,2011-12-30,SPX,1257.46,1264.12,1262.82,1257.6
108105,2012-01-03,SPX,1258.86,1284.62,1258.86,1277.06
108105,2012-01-04,SPX,1268.1,1278.73,1277.03,1277.3
108105,2012-01-05,SPX,1265.26,1283.05,1277.3,1281.06
108105,2012-01-06,SPX,1273.34,1281.84,1280.93,1277.81
108105,2012-01-09,SPX,1274.55,1281.99,1277.83,1280.7
108105,2012-01-10,SPX,1280.77,1296.46,1280.77,1292.08
108105,2012-01-11,SPX,1285.41,1293.8,1292.02,1292.48
108105,2012-01-12,SPX,1285.77,1296.82,1292.48,1295.5
108105,2012-01-13,SPX,1277.58,1294.82,1294.82,1289.09
108105,2012-01-17,SPX,1290.22,1303,1290.22,1293.67
108105,2012-01-18,SPX,1290.99,1308.11,1293.65,1308.04
108105,2012-01-19,SPX,1308.07,1315.49,1308.07,1314.5
108105,2012-01-20,SPX,1309.17,1315.38,1314.49,1315.38
108105,2012-01-23,SPX,1309.89,1322.28,1315.29,1316
108105,2012-01-24,SPX,1306.06,1315.96,1315.96,1314.65
108105,2012-01-25,SPX,1307.65,1328.3,1314.4,1326.06
108105,2012-01-26,SPX,1313.6,1333.47,1326.28,1318.43
108105,2012-01-27,SPX,1311.72,1320.06,1318.25,1316.33
108105,2012-01-30,SPX,1300.49,1316.16,1316.16,1313.01
108105,2012-01-31,SPX,1306.69,1321.41,1313.53,1312.41
108105,2012-02-01,SPX,1312.45,1330.52,1312.45,1324.09
108105,2012-02-02,SPX,1321.57,1329.19,1324.24,1325.54
108105,2012-02-03,SPX,1326.21,1345.34,1326.21,1344.9
108105,2012-02-06,SPX,1337.52,1344.36,1344.32,1344.33
108105,2012-02-07,SPX,1335.92,1349.24,1344.33,1347.05
108105,2012-02-08,SPX,1341.95,1351,1347.04,1349.96
108105,2012-02-09,SPX,1344.63,1354.32,1349.97,1351.95
108105,2012-02-10,SPX,1337.35,1351.21,1351.21,1342.64
108105,2012-02-13,SPX,1343.06,1353.35,1343.06,1351.77
108105,2012-02-14,SPX,1340.83,1351.3,1351.3,1350.5
108105,2012-02-15,SPX,1340.8,1355.87,1350.52,1343.23
108105,2012-02-16,SPX,1341.22,1359.02,1342.61,1358.04
108105,2012-02-17,SPX,1357.24,1363.4,1358.06,1361.23
108105,2012-02-21,SPX,1358.11,1367.76,1361.22,1362.21
108105,2012-02-22,SPX,1355.53,1362.7,1362.11,1357.66
108105,2012-02-23,SPX,1352.28,1364.24,1357.53,1363.46
108105,2012-02-24,SPX,1363.46,1368.92,1363.46,1365.74
108105,2012-02-27,SPX,1354.92,1371.94,1365.2,1367.59
108105,2012-02-28,SPX,1365.97,1373.09,1367.56,1372.18
108105,2012-02-29,SPX,1363.81,1378.04,1372.2,1365.68
108105,2012-03-01,SPX,1365.9,1376.17,1365.9,1374.09
108105,2012-03-02,SPX,1366.42,1374.53,1374.09,1369.63
108105,2012-03-05,SPX,1359.13,1369.59,1369.59,1364.33
108105,2012-03-06,SPX,1340.03,1363.63,1363.63,1343.36
108105,2012-03-07,SPX,1343.39,1354.85,1343.39,1352.63
108105,2012-03-08,SPX,1352.65,1368.72,1352.65,1365.91
108105,2012-03-09,SPX,1365.97,1374.76,1365.97,1370.87
108105,2012-03-12,SPX,1366.69,1373.04,1370.78,1371.09
108105,2012-03-13,SPX,1371.92,1396.13,1371.92,1395.95
108105,2012-03-14,SPX,1389.97,1399.42,1395.95,1394.28
108105,2012-03-15,SPX,1392.78,1402.63,1394.17,1402.6
108105,2012-03-16,SPX,1401.47,1405.88,1402.55,1404.17
108105,2012-03-19,SPX,1402.43,1414,1404.17,1409.75
108105,2012-03-20,SPX,1397.68,1409.59,1409.59,1405.52
108105,2012-03-21,SPX,1400.64,1407.75,1405.52,1402.89
108105,2012-03-22,SPX,1388.73,1402.89,1402.89,1392.78
108105,2012-03-23,SPX,1386.87,1399.18,1392.78,1397.11
108105,2012-03-26,SPX,1397.11,1416.58,1397.11,1416.51
108105,2012-03-27,SPX,1411.95,1419.15,1416.55,1412.52
108105,2012-03-28,SPX,1397.2,1413.65,1412.52,1405.54
108105,2012-03-29,SPX,1391.56,1405.39,1405.39,1403.28
108105,2012-03-30,SPX,1401.42,1410.89,1403.31,1408.47
108105,2012-04-02,SPX,1404.46,1422.38,1408.47,1419.04
108105,2012-04-03,SPX,1404.62,1419,1418.98,1413.38
108105,2012-04-04,SPX,1394.09,1413.09,1413.09,1398.96
108105,2012-04-05,SPX,1392.92,1401.6,1398.79,1398.08
108105,2012-04-09,SPX,1378.24,1397.45,1397.45,1382.2
108105,2012-04-10,SPX,1357.38,1383.01,1382.18,1358.59
108105,2012-04-11,SPX,1358.98,1374.71,1358.98,1368.71
108105,2012-04-12,SPX,1368.77,1388.13,1368.77,1387.57
108105,2012-04-13,SPX,1369.85,1387.61,1387.61,1370.26
108105,2012-04-16,SPX,1365.38,1379.66,1370.27,1369.57
108105,2012-04-17,SPX,1369.57,1392.76,1369.57,1390.78
108105,2012-04-18,SPX,1383.29,1390.78,1390.78,1385.14
108105,2012-04-19,SPX,1370.3,1390.46,1385.08,1376.92
108105,2012-04-20,SPX,1376.96,1387.4,1376.96,1378.53
108105,2012-04-23,SPX,1358.79,1378.53,1378.53,1366.94
108105,2012-04-24,SPX,1366.82,1375.57,1366.97,1371.97
108105,2012-04-25,SPX,1372.11,1391.37,1372.11,1390.69
108105,2012-04-26,SPX,1387.28,1402.09,1390.64,1399.98
108105,2012-04-27,SPX,1397.31,1406.64,1400.19,1403.36
108105,2012-04-30,SPX,1394,1403.26,1403.26,1397.91
108105,2012-05-01,SPX,1395.73,1415.32,1397.86,1405.82
108105,2012-05-02,SPX,1393.92,1405.5,1405.5,1402.31
108105,2012-05-03,SPX,1388.71,1403.07,1402.32,1391.57
108105,2012-05-04,SPX,1367.96,1391.51,1391.51,1369.1
108105,2012-05-07,SPX,1363.94,1373.91,1368.79,1369.58
108105,2012-05-08,SPX,1347.75,1369.16,1369.16,1363.72
108105,2012-05-09,SPX,1343.13,1363.73,1363.2,1354.58
108105,2012-05-10,SPX,1354.58,1365.88,1354.58,1357.99
108105,2012-05-11,SPX,1348.89,1365.66,1358.11,1353.39
108105,2012-05-14,SPX,1336.61,1351.93,1351.93,1338.35
108105,2012-05-15,SPX,1328.41,1344.94,1338.36,1330.66
108105,2012-05-16,SPX,1324.79,1341.78,1330.78,1324.8
108105,2012-05-17,SPX,1304.86,1326.36,1324.82,1304.86
108105,2012-05-18,SPX,1291.98,1312.24,1305.05,1295.22
108105,2012-05-21,SPX,1295.73,1316.39,1295.73,1315.99
108105,2012-05-22,SPX,1310.04,1328.49,1316.09,1316.63
108105,2012-05-23,SPX,1296.53,1320.71,1316.02,1318.86
108105,2012-05-24,SPX,1310.5,1324.14,1318.72,1320.68
108105,2012-05-25,SPX,1314.23,1324.2,1320.81,1317.82
108105,2012-05-29,SPX,1318.9,1334.93,1318.9,1332.42
108105,2012-05-30,SPX,1310.76,1331.25,1331.25,1313.32
108105,2012-05-31,SPX,1298.9,1319.74,1313.09,1310.33
108105,2012-06-01,SPX,1277.25,1309.87,1309.87,1278.04
108105,2012-06-04,SPX,1266.74,1282.55,1278.29,1278.18
108105,2012-06-05,SPX,1274.16,1287.62,1277.82,1285.5
108105,2012-06-06,SPX,1285.61,1315.13,1285.61,1315.13
108105,2012-06-07,SPX,1312.68,1329.05,1316.15,1314.99
108105,2012-06-08,SPX,1307.77,1325.81,1314.99,1325.66
108105,2012-06-11,SPX,1307.73,1335.52,1325.72,1308.93
108105,2012-06-12,SPX,1306.62,1324.31,1309.4,1324.18
108105,2012-06-13,SPX,1310.51,1327.28,1324.02,1314.88
108105,2012-06-14,SPX,1314.14,1333.68,1314.88,1329.1
108105,2012-06-15,SPX,1329.19,1343.32,1329.19,1342.84
108105,2012-06-18,SPX,1334.46,1348.22,1342.42,1344.78
108105,2012-06-19,SPX,1344.83,1363.46,1344.83,1357.98
108105,2012-06-20,SPX,1346.45,1361.57,1358.04,1355.69
108105,2012-06-21,SPX,1324.41,1358.27,1355.43,1325.51
108105,2012-06-22,SPX,1325.92,1337.82,1325.92,1335.02
108105,2012-06-25,SPX,1309.27,1334.9,1334.9,1313.72
108105,2012-06-26,SPX,1310.3,1324.24,1314.09,1319.99
108105,2012-06-27,SPX,1320.71,1334.4,1320.71,1331.85
108105,2012-06-28,SPX,1313.29,1331.52,1331.52,1329.04
108105,2012-06-29,SPX,1330.12,1362.17,1330.12,1362.16
108105,2012-07-02,SPX,1355.7,1366.35,1362.33,1365.51
108105,2012-07-03,SPX,1363.53,1374.81,1365.75,1374.02
108105,2012-07-05,SPX,1363.02,1373.85,1373.72,1367.58
108105,2012-07-06,SPX,1348.03,1367.09,1367.09,1354.68
108105,2012-07-09,SPX,1346.65,1354.87,1354.66,1352.46
108105,2012-07-10,SPX,1336.27,1359.05,1352.96,1341.47
108105,2012-07-11,SPX,1333.25,1345,1341.4,1341.45
108105,2012-07-12,SPX,1325.41,1341.29,1341.29,1334.76
108105,2012-07-13,SPX,1334.81,1357.7,1334.81,1356.78
108105,2012-07-16,SPX,1348.51,1357.26,1356.5,1353.64
108105,2012-07-17,SPX,1345.07,1365.36,1353.68,1363.67
108105,2012-07-18,SPX,1358.96,1375.26,1363.58,1372.78
108105,2012-07-19,SPX,1371.21,1380.39,1373.01,1376.51
108105,2012-07-20,SPX,1362.19,1376.51,1376.51,1362.66
108105,2012-07-23,SPX,1337.56,1362.34,1362.34,1350.52
108105,2012-07-24,SPX,1329.24,1351.53,1350.52,1338.31
108105,2012-07-25,SPX,1331.5,1343.98,1338.35,1337.89
108105,2012-07-26,SPX,1338.17,1363.13,1338.17,1360.02
108105,2012-07-27,SPX,1360.05,1389.19,1360.05,1385.97
108105,2012-07-30,SPX,1381.37,1391.74,1385.94,1385.3
108105,2012-07-31,SPX,1379.17,1387.16,1385.27,1379.32
108105,2012-08-01,SPX,1373.35,1385.03,1379.32,1375.32
108105,2012-08-02,SPX,1354.65,1375.13,1375.13,1365
108105,2012-08-03,SPX,1365.45,1394.16,1365.45,1390.99
108105,2012-08-06,SPX,1391.04,1399.63,1391.04,1394.23
108105,2012-08-07,SPX,1394.46,1407.14,1394.46,1401.35
108105,2012-08-08,SPX,1396.13,1404.14,1401.23,1402.22
108105,2012-08-09,SPX,1398.8,1405.95,1402.26,1402.8
108105,2012-08-10,SPX,1395.62,1405.98,1402.58,1405.87
108105,2012-08-13,SPX,1397.32,1405.87,1405.87,1404.11
108105,2012-08-14,SPX,1400.6,1410.03,1404.36,1403.93
108105,2012-08-15,SPX,1401.83,1407.73,1403.89,1405.53
108105,2012-08-16,SPX,1404.15,1417.44,1405.57,1415.51
108105,2012-08-17,SPX,1414.67,1418.71,1415.84,1418.16
108105,2012-08-20,SPX,1412.12,1418.13,1417.85,1418.13
108105,2012-08-21,SPX,1410.86,1426.68,1418.13,1413.17
108105,2012-08-22,SPX,1406.78,1416.12,1413.09,1413.49
108105,2012-08-23,SPX,1400.5,1413.49,1413.49,1402.08
108105,2012-08-24,SPX,1398.04,1413.46,1401.99,1411.13
108105,2012-08-27,SPX,1409.11,1416.17,1411.13,1410.44
108105,2012-08-28,SPX,1405.59,1413.63,1410.44,1409.3
108105,2012-08-29,SPX,1406.57,1413.95,1409.32,1410.49
108105,2012-08-30,SPX,1397.01,1410.08,1410.08,1399.48
108105,2012-08-31,SPX,1398.96,1413.09,1400.07,1406.58
108105,2012-09-04,SPX,1396.56,1409.31,1406.54,1404.94
108105,2012-09-05,SPX,1401.25,1408.81,1404.94,1403.44
108105,2012-09-06,SPX,1403.74,1432.12,1403.74,1432.12
108105,2012-09-07,SPX,1431.45,1437.92,1432.12,1437.92
108105,2012-09-10,SPX,1428.98,1438.74,1437.92,1429.08
108105,2012-09-11,SPX,1429.13,1437.76,1429.13,1433.56
108105,2012-09-12,SPX,1432.99,1439.15,1433.56,1436.56
108105,2012-09-13,SPX,1435.34,1463.76,1436.56,1459.99
108105,2012-09-14,SPX,1460.07,1474.51,1460.07,1465.77
108105,2012-09-17,SPX,1457.55,1465.63,1465.42,1461.19
108105,2012-09-18,SPX,1456.13,1461.47,1461.19,1459.32
108105,2012-09-19,SPX,1457.88,1465.15,1459.5,1461.05
108105,2012-09-20,SPX,1449.98,1461.23,1461.05,1460.26
108105,2012-09-21,SPX,1459.51,1467.07,1460.34,1460.15
108105,2012-09-24,SPX,1452.06,1460.72,1459.76,1456.89
108105,2012-09-25,SPX,1441.59,1463.24,1456.94,1441.59
108105,2012-09-26,SPX,1430.53,1441.6,1441.6,1433.32
108105,2012-09-27,SPX,1433.36,1450.2,1433.36,1447.15
108105,2012-09-28,SPX,1435.6,1447.13,1447.13,1440.67
108105,2012-10-01,SPX,1440.9,1457.14,1440.9,1444.49
108105,2012-10-02,SPX,1439.01,1451.52,1444.99,1445.75
108105,2012-10-03,SPX,1441.99,1454.3,1446.05,1450.99
108105,2012-10-04,SPX,1451.08,1463.14,1451.08,1461.4
108105,2012-10-05,SPX,1456.89,1470.96,1461.4,1460.93
108105,2012-10-08,SPX,1453.1,1460.93,1460.93,1455.88
108105,2012-10-09,SPX,1441.18,1455.9,1455.9,1441.48
108105,2012-10-10,SPX,1430.64,1442.52,1441.48,1432.56
108105,2012-10-11,SPX,1432.82,1443.9,1432.82,1432.84
108105,2012-10-12,SPX,1425.53,1438.43,1432.84,1428.59
108105,2012-10-15,SPX,1427.24,1441.31,1428.75,1440.13
108105,2012-10-16,SPX,1440.31,1455.51,1440.31,1454.92
108105,2012-10-17,SPX,1453.35,1462.2,1454.22,1460.91
108105,2012-10-18,SPX,1452.63,1464.02,1460.94,1457.34
108105,2012-10-19,SPX,1429.85,1457.34,1457.34,1433.19
108105,2012-10-22,SPX,1422.06,1435.46,1433.21,1433.82
108105,2012-10-23,SPX,1407.56,1433.74,1433.74,1413.11
108105,2012-10-24,SPX,1407.1,1420.04,1413.2,1408.75
108105,2012-10-25,SPX,1405.14,1421.12,1409.74,1412.97
108105,2012-10-26,SPX,1403.28,1417.09,1412.97,1411.94
108105,2012-10-31,SPX,1405.95,1418.76,1410.99,1412.16
108105,2012-11-01,SPX,1412.2,1428.35,1412.2,1427.59
108105,2012-11-02,SPX,1412.91,1434.27,1427.59,1414.2
108105,2012-11-05,SPX,1408.13,1419.9,1414.02,1417.26
108105,2012-11-06,SPX,1417.26,1433.38,1417.26,1428.39
108105,2012-11-07,SPX,1388.14,1428.27,1428.27,1394.53
108105,2012-11-08,SPX,1377.51,1401.23,1394.53,1377.51
108105,2012-11-09,SPX,1373.03,1391.39,1377.55,1379.85
108105,2012-11-12,SPX,1380.03,1380.03,1380.03,1380.03
108105,2012-11-13,SPX,1371.39,1388.81,1380.03,1374.53
108105,2012-11-14,SPX,1352.5,1380.13,1374.64,1355.49
108105,2012-11-15,SPX,1348.05,1360.62,1355.41,1353.33
108105,2012-11-16,SPX,1343.35,1362.03,1353.36,1359.88
108105,2012-11-19,SPX,1359.88,1386.89,1359.88,1386.89
108105,2012-11-20,SPX,1377.04,1389.77,1386.82,1387.81
108105,2012-11-21,SPX,1386.39,1391.25,1387.79,1391.03
108105,2012-11-23,SPX,1391.03,1409.16,1391.03,1409.15
108105,2012-11-26,SPX,1397.68,1409.15,1409.15,1406.29
108105,2012-11-27,SPX,1398.03,1409.01,1406.29,1398.94
108105,2012-11-28,SPX,1385.43,1410.31,1398.77,1409.93
108105,2012-11-29,SPX,1409.04,1419.7,1409.96,1415.95
108105,2012-11-30,SPX,1411.63,1418.86,1415.95,1416.18
108105,2012-12-03,SPX,1408.46,1423.73,1416.34,1409.46
108105,2012-12-04,SPX,1403.65,1413.14,1409.46,1407.05
108105,2012-12-05,SPX,1398.23,1415.56,1407.05,1409.28
108105,2012-12-06,SPX,1405.93,1413.95,1409.43,1413.94
108105,2012-12-07,SPX,1410.9,1420.34,1413.95,1418.07
108105,2012-12-10,SPX,1415.64,1421.64,1418.07,1418.55
108105,2012-12-11,SPX,1418.55,1434.27,1418.55,1427.84
108105,2012-12-12,SPX,1426.76,1438.59,1427.84,1428.48
108105,2012-12-13,SPX,1416,1431.36,1428.48,1419.45
108105,2012-12-14,SPX,1411.88,1419.45,1419.45,1413.58
108105,2012-12-17,SPX,1413.54,1430.67,1413.54,1430.36
108105,2012-12-18,SPX,1430.47,1448,1430.47,1446.79
108105,2012-12-19,SPX,1435.8,1447.75,1446.79,1435.81
108105,2012-12-20,SPX,1432.82,1443.7,1435.81,1443.69
108105,2012-12-21,SPX,1422.58,1443.67,1443.67,1430.15
